paper id,last_name,first_name,full_name,api_gender
2111.07158,Nguyen,Bao-Sinh,Bao-Sinh Nguyen,unknown
2111.07158,Nghiem,Nguyen Viet Dung,Nguyen Viet Dung Nghiem,unknown
2111.07158,Khatun,Mim Amina,Mim Amina Khatun,unknown
2111.07166,Prashant,T Vijay,T Vijay Prashant,unknown
2111.07166,B,Harshith Kumar M,Harshith Kumar M B,male
2111.07181,Kaufman,Jaycee Morgan,Jaycee Morgan Kaufman,unknown
2111.07187,Lam,Nina S. N.,Nina S. N. Lam,female
2111.07187,Gharaibeh,Nasir G.,Nasir G. Gharaibeh,male
2111.072,Mosby,Lewis Scott,Lewis Scott Mosby,male
2111.07201,Roy,Sayak Saha,Sayak Saha Roy,unknown
2111.07194,Wang,Mengen,Mengen Wang,unknown
2111.07202,Kim,Hyungseop,Hyungseop Kim,unknown
2111.07211,Behn,Cecilia Diniz,Cecilia Diniz Behn,female
2111.07239,Xiao,Xiongziyan,Xiongziyan Xiao,unknown
2111.0725,Ahn,Yong Yeol,Yong Yeol Ahn,unknown
2111.07265,Kim,Taeri,Taeri Kim,unknown
2111.07265,Lee,Yeon-Chang,Yeon-Chang Lee,unknown
2111.07282,Zhang,Xinai,Xinai Zhang,unknown
2111.07295,Lin,Cinny,Cinny Lin,unknown
2111.07295,Zou,Scofield,Scofield Zou,unknown
2111.07297,Chen,Changshan,Changshan Chen,unknown
2111.07325,Chai,Cheng-Zhe,Cheng-Zhe Chai,unknown
2111.07328,Tang,Chun-Meng,Chun-Meng Tang,unknown
2111.07351,Qu,Le-Chen,Le-Chen Qu,unknown
2111.07355,Kutbay,Uğurhan,Uğurhan Kutbay,unknown
2111.07357,Xia,Lumi,Lumi Xia,female
2111.07348,O'Donoghue,Odhran,Odhran O'Donoghue,unknown
2111.07369,Shafiei,Seyyedhossein,Seyyedhossein Shafiei,unknown
2111.07347,Ånes,Håkon Wiik,Håkon Wiik Ånes,unknown
2111.0737,Ameen,Muhammed Abdul Majeed,Muhammed Abdul Majeed Ameen,male
2111.07379,Heuvel,Johan van den,Johan van den Heuvel,unknown
2111.0739,Dixit,Kiranmayi D.,Kiranmayi D. Dixit,unknown
2111.0739,Halasz,Gabor B.,Gabor B. Halasz,male
2111.07386,Vessies,Melle B.,Melle B. Vessies,female
2111.07386,Vadgama,Sharvaree P.,Sharvaree P. Vadgama,unknown
2111.07386,van de Leur,Rutger R.,Rutger R. van de Leur,male
2111.07386,Doevendans,Pieter A.,Pieter A. Doevendans,male
2111.07386,Hassink,Rutger J.,Rutger J. Hassink,male
2111.07407,Okidi,Evon,Evon Okidi,unknown
2111.07423,Alzahri,Fares S. S.,Fares S. S. Alzahri,male
2111.07434,Mota,Diogo P.,Diogo P. Mota,male
2111.07446,Saouda,Insaf F. Ben,Insaf F. Ben Saouda,unknown
2111.07446,Makhzoumb,Haitham A.,Haitham A. Makhzoumb,male
2111.07446,Msaikc,Kheria M.,Kheria M. Msaikc,unknown
2111.07476,Li,Shu-Ling,Shu-Ling Li,unknown
2111.0749,Noh,Kyubo,Kyubo Noh,unknown
2111.0751,Rehan,Rafeh,Rafeh Rehan,unknown
2111.07526,Ramler,Heleri,Heleri Ramler,unknown
2111.07528,Neiat,andAzadeh Ghari,andAzadeh Ghari Neiat,unknown
2111.0752,Shaikh,Sahrish Jaleel,Sahrish Jaleel Shaikh,female
2111.07556,Dai,Leijia,Leijia Dai,unknown
2111.07566,Hua,Pingrang,Pingrang Hua,unknown
2111.07566,Wang,Qingpu,Qingpu Wang,unknown
2111.07574,Thawdar,Ngwe,Ngwe Thawdar,unknown
2111.07585,Ouyang,Ke-Chen,Ke-Chen Ouyang,unknown
2111.07585,Yang,Xing-Tuan,Xing-Tuan Yang,unknown
2111.07584,Min,Jung Gyu,Jung Gyu Min,unknown
2111.07584,Kim,Sunmean,Sunmean Kim,unknown
2111.07586,Smith,Nigel J. T.,Nigel J. T. Smith,male
2111.07599,Chen,Zhong-Jing,Zhong-Jing Chen,unknown
2111.07597,Lu,Qianjie,Qianjie Lu,unknown
2111.076,Kim,Gitae,Gitae Kim,unknown
2111.07607,Amirhosseini,Fakhreddin,Fakhreddin Amirhosseini,unknown
2111.07607,Hosseini,Seied Ali,Seied Ali Hosseini,unknown
2111.07611,Joyce,Dan W,Dan W Joyce,male
2111.07614,Fang,Fenzhen,Fenzhen Fang,unknown
2111.07633,Shin,Yongcheol,Yongcheol Shin,unknown
2111.07639,Lázaro,Marina Torres,Marina Torres Lázaro,female
2111.07635,Aawar,Elissar Al,Elissar Al Aawar,unknown
2111.07635,Helou,Jad El,Jad El Helou,male
2111.07635,Malki,Marya El,Marya El Malki,female
2111.07635,Saliba,Najat A.,Najat A. Saliba,female
2111.07642,Yunis,Rafael Ignacio,Rafael Ignacio Yunis,male
2111.07657,Ihm,Hyeongrae,Hyeongrae Ihm,unknown
2111.0767,Lykkegaard,Mikkel B,Mikkel B Lykkegaard,unknown
2111.07697,Feng,Xiao Xuan,Xiao Xuan Feng,unknown
2111.07705,Chen,Mei-Ya,Mei-Ya Chen,unknown
2111.07711,Konda,Mouleeswar,Mouleeswar Konda,unknown
2111.07715,Čižas,Vladislovas,Vladislovas Čižas,unknown
2111.07715,Subačius,Liudvikas,Liudvikas Subačius,unknown
2111.07734,Mulvad,Soeren Hougaard,Soeren Hougaard Mulvad,unknown
2111.07734,Rong,Dexter Neo Yuan,Dexter Neo Yuan Rong,male
2111.07741,Cousins,Joseph R. L.,Joseph R. L. Cousins,male
2111.07743,Alajmi,Mamdoh,Mamdoh Alajmi,unknown
2111.07749,Mahmmod,Basheera M.,Basheera M. Mahmmod,unknown
2111.07749,Abdulhussain,Sadiq H.,Sadiq H. Abdulhussain,male
2111.07752,Lv,Guonian,Guonian Lv,unknown
2111.07673,West,Simeon J.,Simeon J. West,male
2111.07762,Tellioglu,Nefel,Nefel Tellioglu,unknown
2111.07759,Bertelsen,Lars Søndergaard,Lars Søndergaard Bertelsen,male
2111.07779,Remy,Sekou L,Sekou L Remy,male
2111.07779,Bore,Nelson K,Nelson K Bore,male
2111.07792,Cheng,Zhechi,Zhechi Cheng,unknown
2111.07797,Dieter,Yannick Manuel,Yannick Manuel Dieter,male
2111.07797,Dingfelder,Jochen Christian,Jochen Christian Dingfelder,unknown
2111.07825,Kaur,Nupinder Jeet,Nupinder Jeet Kaur,unknown
2111.07848,Spyropoulou,Maria-Zafeiria,Maria-Zafeiria Spyropoulou,unknown
2111.07849,De Mendoza,Carlos Ruiz,Carlos Ruiz De Mendoza,male
2111.07876,Andreica,Mugurel-Ionut,Mugurel-Ionut Andreica,unknown
2111.07889,Yu,YinYin,YinYin Yu,unknown
2111.0789,Luo,Xianshu,Xianshu Luo,unknown
2111.07915,Vadlamani,Nagabhushana Rao,Nagabhushana Rao Vadlamani,unknown
2111.07921,Nicolas,Kuehn M.,Kuehn M. Nicolas,unknown
2111.07921,Phung,Van-Bang,Van-Bang Phung,unknown
2111.07934,Ang,Han Wei,Han Wei Ang,unknown
2111.07958,Liu,Kuangpu,Kuangpu Liu,unknown
2111.07965,Lozano,Daniel Pérez,Daniel Pérez Lozano,male
2111.07984,Ghaemsaidi,Sasan J.,Sasan J. Ghaemsaidi,male
2111.07998,Kohl,Finn Bjarne,Finn Bjarne Kohl,unknown
2111.08001,Indla,Vennela,Vennela Indla,female
2111.08003,Nguyen,Khanh Linh,Khanh Linh Nguyen,unknown
2111.08,Pletz,Mathias W.,Mathias W. Pletz,male
2111.08006,Bailey,Elizabeth E,Elizabeth E Bailey,female
2111.08007,Price,Danny C,Danny C Price,male
2111.08007,Sheikh,Sofia Z,Sofia Z Sheikh,female
2111.08007,MacMahon,David HE,David HE MacMahon,male
2111.08007,Perez,Karen I,Karen I Perez,female
2111.08007,Siemion,Andrew PV,Andrew PV Siemion,male
2111.08007,Worden,S Pete,S Pete Worden,unknown
2111.08011,Vaughan,Courtenay T.,Courtenay T. Vaughan,unknown
2111.08013,Benedičič,Izidor,Izidor Benedičič,unknown
2111.08024,S,Dhruva K.,Dhruva K. S,male
2111.08029,Sarmah,Lupamudra,Lupamudra Sarmah,unknown
2111.08071,Dione,Djicknack,Djicknack Dione,unknown
2111.08071,Ndao,Sadikh Ababacar,Sadikh Ababacar Ndao,unknown
2111.08078,Carrasco,Mariflor Vega,Mariflor Vega Carrasco,unknown
2111.08106,Auchère,Frèdèric,Frèdèric Auchère,unknown
2111.08148,Pa,Searidang,Searidang Pa,unknown
2111.08144,2,Gabriel Borderes-Motta,Gabriel Borderes-Motta 2,unknown
2111.08144,Moura,Tamires,Tamires Moura,unknown
2111.08155,Kendrick,Brian Kent,Brian Kent Kendrick,male
2111.08154,Kirar,Jyoti Singh,Jyoti Singh Kirar,female
2111.08165,Santana,Rodrigo M. B.,Rodrigo M. B. Santana,male
2111.08164,Yu,Dongran,Dongran Yu,unknown
2111.08169,Gebru,Biniam,Biniam Gebru,unknown
2111.08174,Mel,Bartlett W.,Bartlett W. Mel,male
2111.08175,Perotte,Adler J,Adler J Perotte,unknown
2111.08187,Guo,Yunfa,Yunfa Guo,unknown
2111.08187,Lee,Yan Jin,Yan Jin Lee,unknown
2111.08193,Fang,Shaoke,Shaoke Fang,unknown
2111.08239,Kuo,Kwo-Sen,Kwo-Sen Kuo,unknown
2111.08246,Wang,Wushuang,Wushuang Wang,unknown
2111.08251,MacDonald,Lachlan E.,Lachlan E. MacDonald,unknown
2111.08269,Oh,Hong Choon,Hong Choon Oh,unknown
2111.08285,Chen,Hua Li,Hua Li Chen,unknown
2111.08295,Kaya,Gulsen Taskin,Gulsen Taskin Kaya,unknown
2111.08295,Deger,Zeynep Tuna,Zeynep Tuna Deger,female
2111.08298,Ruiz,Pedro A. Soria,Pedro A. Soria Ruiz,male
2111.08297,Varghese,Rinson,Rinson Varghese,unknown
2111.08313,Pei,Zhongcai,Zhongcai Pei,unknown
2111.08316,Wu,Jin-Tai,Jin-Tai Wu,unknown
2111.08316,Jiang,Si-Yi,Si-Yi Jiang,unknown
2111.08332,Méndez-Barrios,César-Fernando,César-Fernando Méndez-Barrios,unknown
2111.08344,Wangner,Lilon,Lilon Wangner,unknown
2111.08361,Chauhan,Shivu,Shivu Chauhan,unknown
2111.08364,Ye,Faping,Faping Ye,unknown
2111.08379,Pambudi,Afief Dias,Afief Dias Pambudi,unknown
2111.0839,Onishi,Toranosuke,Toranosuke Onishi,unknown
2111.08419,Bronstein,Alex M,Alex M Bronstein,unknown
2111.08426,Cartiere,Carmelo R.,Carmelo R. Cartiere,male
2111.0843,Pettersen,Henrik Sahlin,Henrik Sahlin Pettersen,male
2111.0843,Røyset,Elin Synnøve,Elin Synnøve Røyset,unknown
2111.08434,Omer,Om J,Om J Omer,male
2111.08438,Bose,R Subhash Chandra,R Subhash Chandra Bose,unknown
2111.08438,Yaswanth,Kakarla,Kakarla Yaswanth,unknown
2111.08442,Zeng,Pei-xuan,Pei-xuan Zeng,unknown
2111.08476,Malyutina,Nadeghda,Nadeghda Malyutina,unknown
2111.08479,Clair,Nicholas St.,Nicholas St. Clair,male
2111.0848,Hossain,Md Shafayet,Md Shafayet Hossain,male
2111.08483,Schade,Jamico,Jamico Schade,unknown
2111.08499,Omeje,Ilemona S.,Ilemona S. Omeje,unknown
2111.08507,Dash,Akankshita,Akankshita Dash,unknown
2111.08511,Ogunseye,Titus T.,Titus T. Ogunseye,male
2111.08511,Egbeyale,Godwin B.,Godwin B. Egbeyale,male
2111.0853,Luo,Jiangkun,Jiangkun Luo,unknown
2111.08538,Aslanyan,Tatev Karen,Tatev Karen Aslanyan,unknown
2111.08543,Hsu,Yi-Zhan,Yi-Zhan Hsu,unknown
2111.08546,Swamy,Vinitra,Vinitra Swamy,unknown
2111.08544,Ramsperger,Anja F. R. M.,Anja F. R. M. Ramsperger,female
2111.08564,Dastgheib,Doratossadat,Doratossadat Dastgheib,unknown
2111.08566,Li,Zengzhong,Zengzhong Li,unknown
2111.0857,Han,Woonghee,Woonghee Han,unknown
2111.08578,Trongtirakul,Thaweesak,Thaweesak Trongtirakul,unknown
2111.08585,Chen,RuiJun,RuiJun Chen,unknown
2111.0859,Chiedde,Nemer,Nemer Chiedde,unknown
2111.08616,Healy,Dáire,Dáire Healy,unknown
2111.08618,Egidi,Nadaniela,Nadaniela Egidi,unknown
2111.08618,Giacomini,Josephin,Josephin Giacomini,unknown
2111.08625,Pandey,Deep Shankar,Deep Shankar Pandey,male
2111.08645,Rönnols,Jerk,Jerk Rönnols,unknown
2111.08654,Knicker,Max Sina,Max Sina Knicker,male
2111.08662,Crimmins,Braden L.,Braden L. Crimmins,male
2111.08675,López,Eduardo Arqué,Eduardo Arqué López,male
2111.0868,Walker,Angela Hight,Angela Hight Walker,female
2111.08693,Jallais,Maëliss,Maëliss Jallais,unknown
2111.08703,Fatukasi,Omolara,Omolara Fatukasi,female
2111.08708,Yathisha,G V S N Durga,G V S N Durga Yathisha,unknown
2111.08711,Jeong,Jiwoong Jason,Jiwoong Jason Jeong,unknown
2111.0871,Sousa,Azael M.,Azael M. Sousa,male
2111.0871,Comba,João L. D.,João L. D. Comba,unknown
2111.08712,Saenz-Gamboa,Jhon Jairo,Jhon Jairo Saenz-Gamboa,male
2111.08702,Ng,Ming NR,Ming NR Ng,unknown
2111.08702,Drygajlo,Andrezj,Andrezj Drygajlo,unknown
2111.08702,Sukno,Federico M,Federico M Sukno,male
2111.08702,Pavani,Sri-Kaushik,Sri-Kaushik Pavani,unknown
2111.08722,Jones,Benjamin J. P.,Benjamin J. P. Jones,male
2111.08725,Rios,Martín Emilio de los,Martín Emilio de los Rios,unknown
2111.08733,Gurgen,Ali Ekin,Ali Ekin Gurgen,unknown
2111.08736,Jonsson,Bror,Bror Jonsson,male
2111.08736,Racault,Marie-Fanny,Marie-Fanny Racault,unknown
2111.08741,Hatsukami,Dorothy K.,Dorothy K. Hatsukami,female
2111.08754,Ngo,Nhok Tkhai Shon,Nhok Tkhai Shon Ngo,unknown
2111.08784,Garofalakis,Minos N.,Minos N. Garofalakis,male
2111.08794,Ayvaz,Deniz Sezin,Deniz Sezin Ayvaz,unknown
2111.08795,Shao,Jieqiu,Jieqiu Shao,unknown
2111.08813,Raes,Järvi,Järvi Raes,unknown
2111.08817,Nieves,Jennifer Adorno,Jennifer Adorno Nieves,female
2111.08819,Dossa,Rousslan Fernand Julien,Rousslan Fernand Julien Dossa,unknown
2111.08826,Wang,Su-hua,Su-hua Wang,unknown
2111.08827,Gallardo,Sebastián Luciano,Sebastián Luciano Gallardo,unknown
2111.0883,Mahmood,Amama,Amama Mahmood,unknown
2111.08829,Zürn,Hans Helmut,Hans Helmut Zürn,male
2111.08838,Valdehueza,James Cyrile,James Cyrile Valdehueza,male
2111.08841,Pokharel,Ansan,Ansan Pokharel,unknown
2111.08858,Chklovskii,Dmitri B,Dmitri B Chklovskii,male
2111.08858,Sengupta,Anirvan M,Anirvan M Sengupta,unknown
2111.08869,Choi,Woong Il,Woong Il Choi,unknown
2111.08884,You,ChanJu,ChanJu You,unknown
2111.08889,Gill,Gilvir,Gilvir Gill,unknown
2111.08923,Fan,Hung-Yuan,Hung-Yuan Fan,unknown
2111.08936,Toosi,Adel N,Adel N Toosi,unknown
2111.08937,Li,Kwai Hei,Kwai Hei Li,unknown
2111.08953,Coenders,Germa,Germa Coenders,unknown
2111.08954,Lin,Delv,Delv Lin,unknown
2111.08956,Tien,Ngo Manh,Ngo Manh Tien,unknown
2111.09006,Liu,Jingmeng,Jingmeng Liu,unknown
2111.09026,Cheng,Jin Luo,Jin Luo Cheng,unknown
2111.09044,Anwar,Md Sayeed,Md Sayeed Anwar,male
2111.09048,Thøstesen,Jakob Dalsgaard,Jakob Dalsgaard Thøstesen,male
2111.09052,Chalamandaris,Aimilios,Aimilios Chalamandaris,unknown
2111.09052,Sung,June Sig,June Sig Sung,unknown
2111.09052,Park,Hyoungmin,Hyoungmin Park,unknown
2111.09052,Tsiakoulis,Pirros,Pirros Tsiakoulis,unknown
2111.09061,Teo,Jenn-Yue,Jenn-Yue Teo,unknown
2111.09065,Kjærsgaard,Rune D.,Rune D. Kjærsgaard,unknown
2111.09065,Grønberg,Manja G.,Manja G. Grønberg,unknown
2111.09065,Clemmensen,Line K. H.,Line K. H. Clemmensen,unknown
2111.09074,Altarabichi,Mohammed Ghaith,Mohammed Ghaith Altarabichi,male
2111.09074,Mashhad,Peyman Sheikholharam,Peyman Sheikholharam Mashhad,unknown
2111.09084,Hayes,Jer,Jer Hayes,unknown
2111.09083,Srigrarom,Sutthiphong,Sutthiphong Srigrarom,unknown
2111.09086,Liu,Shu-dong,Shu-dong Liu,unknown
2111.09095,Retnowardani,Dwi Agustin,Dwi Agustin Retnowardani,unknown
2111.09095,Utoyo,Muhammad Imam,Muhammad Imam Utoyo,male
2111.09108,Abo-Elreesh,Iman Mohammed Attia Abd-Elkhalik,Iman Mohammed Attia Abd-Elkhalik Abo-Elreesh,unknown
2111.09114,Uddin,Mostofa Rafid,Mostofa Rafid Uddin,unknown
2111.09115,Mukerji,Shibani S.,Shibani S. Mukerji,female
2111.09126,Shah,Setul,Setul Shah,unknown
2111.09141,Schräpler,Rainer R.,Rainer R. Schräpler,unknown
2111.09141,Landeck,Wolf A.,Wolf A. Landeck,male
2111.09136,Nan,Gongrui,Gongrui Nan,unknown
2111.09145,Zwinderman,Aeilko H.,Aeilko H. Zwinderman,unknown
2111.09149,Yap,Zhun Wai,Zhun Wai Yap,unknown
2111.09171,Karmakar,Jyoti Prakash Das,Jyoti Prakash Das Karmakar,female
2111.09174,Lin,Pu-Xin,Pu-Xin Lin,unknown
2111.09176,Lau,Kah Chun,Kah Chun Lau,unknown
2111.09176,Yan,Bingmin,Bingmin Yan,unknown
2111.09181,n,Manuel Saorí,Manuel Saorí n,male
2111.09183,Gao,Tieren,Tieren Gao,unknown
2111.09201,Bruckmaier,Fleming,Fleming Bruckmaier,male
2111.09234,Vasconcelos,Maria Jaqueline,Maria Jaqueline Vasconcelos,female
2111.09234,Filho,Edson A. Luz,Edson A. Luz Filho,male
2111.09243,Gowda,Sushma Suryanarayana,Sushma Suryanarayana Gowda,unknown
2111.09248,Fernandez,Joaquin Delgado,Joaquin Delgado Fernandez,male
2111.09248,Menci,Sergio Potenciano,Sergio Potenciano Menci,male
2111.09252,Sarkooh,Javad Nazarian,Javad Nazarian Sarkooh,male
2111.09262,Farheen,Farhanaz,Farhanaz Farheen,unknown
2111.09275,Mahbub,Nosin Ibna,Nosin Ibna Mahbub,unknown
2111.09275,Islam,Md Khairul,Md Khairul Islam,male
2111.09275,Showrov,Md Imran Hossain,Md Imran Hossain Showrov,male
2111.09275,Sarkar,Anirudda,Anirudda Sarkar,unknown
2111.09277,Kim,Doguk,Doguk Kim,unknown
2111.09286,Alam,Mohammed Meraj,Mohammed Meraj Alam,male
2111.09303,Park,Gilheum,Gilheum Park,unknown
2111.09308,Mishra,Anant Kumar,Anant Kumar Mishra,male
2111.09313,Kodamullil,Alpha Tom,Alpha Tom Kodamullil,unknown
2111.0934,Zhang,Anxue,Anxue Zhang,unknown
2111.09349,Nash,Lexi A.,Lexi A. Nash,female
2111.09355,Okorie,Uduakobong,Uduakobong Okorie,unknown
2111.09355,Ikot,Akpan,Akpan Ikot,unknown
2111.09363,Caulfield,Colm-cille,Colm-cille Caulfield,unknown
2111.09373,Chan,Kam To Billy,Kam To Billy Chan,unknown
2111.09403,Najeeb,Syeda Aneeba,Syeda Aneeba Najeeb,female
2111.09403,Sultan,Zamra,Zamra Sultan,unknown
2111.09413,Verma,Gyan Deep,Gyan Deep Verma,male
2111.09415,Lin,Fang Yu,Fang Yu Lin,unknown
2111.09436,Srinivasa,Srivatsa Rangachar,Srivatsa Rangachar Srinivasa,male
2111.09451,Bountos,Nikolaos-Ioannis,Nikolaos-Ioannis Bountos,unknown
2111.09453,Alemany,Laura Alonso,Laura Alonso Alemany,female
2111.09445,Mayyuri,Vijaya Datta,Vijaya Datta Mayyuri,unknown
2111.09445,Shila,Devu M.,Devu M. Shila,unknown
2111.09456,Ratliff,Lillian J,Lillian J Ratliff,female
2111.09461,Xu,Chuou,Chuou Xu,unknown
2111.09461,Kamel,Ihab R.,Ihab R. Kamel,male
2111.09461,Mongkolwat,Pattanasak,Pattanasak Mongkolwat,unknown
2111.09461,Sanchez,Lorena Escudero,Lorena Escudero Sanchez,female
2111.09461,Zheng,Chuangsheng,Chuangsheng Zheng,unknown
2111.09497,Huang,Baifu,Baifu Huang,unknown
2111.0952,Kokkinis,Emmanouil K.,Emmanouil K. Kokkinis,unknown
2111.09537,Zaman,Noshin Tasnim,Noshin Tasnim Zaman,female
2111.09576,Gianetti,Melisa M.,Melisa M. Gianetti,female
2111.09599,Louis,Corentin K.,Corentin K. Louis,male
2111.09631,Alles,Erwin J.,Erwin J. Alles,male
2111.09638,Mariadason,Alfred Alocias,Alfred Alocias Mariadason,male
2111.09643,Tonholi,Francisnara,Francisnara Tonholi,unknown
2111.09643,Dias,Gustavo Sanguino,Gustavo Sanguino Dias,male
2111.09646,Amnieh,Danial Bouzarjomehri,Danial Bouzarjomehri Amnieh,male
2111.09649,Koh,Zhi Xiong,Zhi Xiong Koh,unknown
2111.09649,Ho,Andrew Fu Wah,Andrew Fu Wah Ho,male
2111.09659,Ramesh,Praneeth S,Praneeth S Ramesh,male
2111.09666,Chen,Yueguo,Yueguo Chen,unknown
2111.09679,Maddi,Aadyaa,Aadyaa Maddi,unknown
2111.09687,Pannen,Tessa J.,Tessa J. Pannen,female
2111.0969,Varier,Digvijay Roy,Digvijay Roy Varier,unknown
2111.09703,Milhøj,Henning Olai,Henning Olai Milhøj,male
2111.09716,Sakhiya,Parthkumar V,Parthkumar V Sakhiya,unknown
2111.09716,Urdhwareshe,Rohan S,Rohan S Urdhwareshe,male
2111.09716,Desai,Nilesh M,Nilesh M Desai,male
2111.0972,Liow,Kong You,Kong You Liow,male
2111.09729,Gales-Garnett,Beatrice Le,Beatrice Le Gales-Garnett,female
2111.09736,Filho,Marcio Costa Araújo,Marcio Costa Araújo Filho,male
2111.09741,Chikkamath,Renukswamy,Renukswamy Chikkamath,unknown
2111.09741,Parmar,Vishvapalsinhji Ramsinh,Vishvapalsinhji Ramsinh Parmar,unknown
2111.0974,Pirabaharan,Ragavie,Ragavie Pirabaharan,unknown
2111.09743,Islam,Robiul,Robiul Islam,unknown
2111.09744,Stroes,Erik S. G.,Erik S. G. Stroes,male
2111.09747,Jahshan,Zuher,Zuher Jahshan,unknown
2111.09756,Nielsen,Jens Arnbak Holbøll,Jens Arnbak Holbøll Nielsen,male
2111.09758,Andrei,Vlad-Costin,Vlad-Costin Andrei,unknown
2111.09773,Martino,Manuel L,Manuel L Martino,male
2111.09792,Wang,Daoai,Daoai Wang,unknown
2111.09823,Donne,Carlo Delle,Carlo Delle Donne,male
2111.09823,Raa,Ingmar te,Ingmar te Raa,male
2111.09835,Eljazzar,Roumaissae,Roumaissae Eljazzar,unknown
2111.09836,Jada,Pawan Kalyan,Pawan Kalyan Jada,male
2111.09853,Holanda,Carllos Eduardo,Carllos Eduardo Holanda,unknown
2111.09855,Tasci,Recep Akif,Recep Akif Tasci,unknown
2111.09859,Kakumani,Hemanth Chandra Vamsi,Hemanth Chandra Vamsi Kakumani,male
2111.09863,Lampathaki,Fenareti,Fenareti Lampathaki,unknown
2111.09865,Huber,Maggie C.,Maggie C. Huber,female
2111.09878,Nazaryan,Khachatur G.,Khachatur G. Nazaryan,unknown
2111.09884,He,Jerry Zhi-Yang,Jerry Zhi-Yang He,unknown
2111.0989,Bhargava,Khanak,Khanak Bhargava,unknown
2111.09905,Uemura,and Sho,and Sho Uemura,unknown
2111.09921,da Silva,Sérgio Luiz E. F.,Sérgio Luiz E. F. da Silva,unknown
2111.09921,Lima,Gustavo Z. dos Santos,Gustavo Z. dos Santos Lima,male
2111.09938,Dawson,Robert J. MacG.,Robert J. MacG. Dawson,male
2111.0995,Shih,YiChang,YiChang Shih,unknown
2111.09966,de Freitas,Hector Parra,Hector Parra de Freitas,male
2111.10004,Orthous-Daunay,François-régis,François-régis Orthous-Daunay,unknown
2111.10004,Herd,Christopher D. K.,Christopher D. K. Herd,male
2111.10011,Li,Bin-Quan,Bin-Quan Li,unknown
2111.10013,Jin,Mucan,Mucan Jin,unknown
2111.10017,Ahn,Jaesin,Jaesin Ahn,unknown
2111.10017,Hong,Jiuk,Jiuk Hong,unknown
2111.10009,Wilkens,Laurent S.,Laurent S. Wilkens,male
2111.10009,Walia,Nikash,Nikash Walia,male
2111.10009,Lubin,Noa Y.,Noa Y. Lubin,unknown
2111.10026,Chang,Kong-Yi,Kong-Yi Chang,unknown
2111.10051,Yu,Shih-Hsien,Shih-Hsien Yu,unknown
2111.10053,Nakahira,Katsuko T.,Katsuko T. Nakahira,female
2111.10066,Senanayaka,Janith Bandara,Janith Bandara Senanayaka,female
2111.10083,Luo,Xinlai,Xinlai Luo,unknown
2111.10088,Deo,Tejas Y.,Tejas Y. Deo,male
2111.10104,Schmidt,Jaydean,Jaydean Schmidt,male
2111.10134,Santos,Leonardo B. T.,Leonardo B. T. Santos,male
2111.10134,Marchi,Luis. O.,Luis. O. Marchi,male
2111.10134,Safwan,Aljbaae,Aljbaae Safwan,unknown
2111.10157,Torres,Sergio Duarte,Sergio Duarte Torres,male
2111.10157,Bayer,Ali Orkan,Ali Orkan Bayer,unknown
2111.10178,Chen,Cangxiong,Cangxiong Chen,unknown
2111.10171,Aleman,Christopher Florencio,Christopher Florencio Aleman,male
2111.10171,Reid,Alexander Hume,Alexander Hume Reid,male
2111.10187,Lemes,Renan B,Renan B Lemes,male
2111.10187,Hünemeier,Tábita,Tábita Hünemeier,unknown
2111.10195,Paternina,Mario R. A.,Mario R. A. Paternina,male
2111.10207,Toye,Adedolapo Aishat,Adedolapo Aishat Toye,unknown
2111.10207,Kompalli,Suryaprakash,Suryaprakash Kompalli,unknown
2111.10209,Yanes,Aquerman,Aquerman Yanes,unknown
2111.10203,Moshe,Shay Ben,Shay Ben Moshe,unknown
2111.10219,A,Shruthi K,Shruthi K A,female
2111.10219,G,Ihita,Ihita G,unknown
2111.10221,Sun,Zhishu,Zhishu Sun,unknown
2111.10226,Lin,Kaizhan,Kaizhan Lin,unknown
2111.10237,Thompson,Joshua J. P,Joshua J. P Thompson,male
2111.10242,Assani,idris,idris Assani,unknown
2111.1025,Ottakath,Najmath,Najmath Ottakath,unknown
2111.10256,Eastman,Ely M.,Ely M. Eastman,unknown
2111.10262,Chen,Gengxiang,Gengxiang Chen,unknown
2111.10262,Li,Yingguang,Yingguang Li,unknown
2111.10262,Meng,Qinglu,Qinglu Meng,unknown
2111.10266,Rico,Oscar Ivan Agudelo,Oscar Ivan Agudelo Rico,male
2111.10264,Soto,Darlin,Darlin Soto,unknown
2111.10268,Nguyen,Thuy Ngoc,Thuy Ngoc Nguyen,unknown
2111.10269,Dhar,Nobel,Nobel Dhar,male
2111.10269,Saha,Gaurob,Gaurob Saha,unknown
2111.10273,Løken,Trygve. K.,Trygve. K. Løken,male
